id,app_ym,Org,pro_label,target,sampwt,hit_rule,appAge,appResidence,appTimeAddress,appIncome,appOcc,appFinanceCo,appChkSv,dealNewUsed,dealLoanToVal,cbFICO,cbTimeFile,cbMosAvg,cbUtilizn,cb90Ever,cbPctGood,cbMosDlq,cbInq5Mos,cbMosInq,quickmodel_score
197,201808,Org2,product_B,1,3.72234909,1,22,R,1,1440,k,N,3,N,89.70000076,593,203,-99000784,44,0,88,2,11,0,613
198,201903,Org1,product_A,0,28.34083432,1,32,H,3,4000,r,_,3,N,58.90000916,779,1005,-99000784,2,0,100,-99000576,4,0,784
199,201812,Org2,product_B,0,28.34083432,1,39,H,8,6083,w,N,3,N,93.90000057,717,1001,31,40,0,100,-99000576,3,2,739
200,201809,Org1,product_B,-2,1.00692511,1,30,P,10,1700,e,F,2,N,89.10000038,540,702,-99000784,-99000672,1,50,1,4,0,626
201,201807,Org1,product_B,-2,1.00692511,1,22,R,0,1200,w,N,3,N,87.60000038,526,211,-99000784,65,1,33,2,2,1,629
202,201809,Org1,product_B,-2,1.00692511,1,20,P,4,1460,p,B,3,U,72.40000916,575,200,-99000784,49,0,92,3,14,0,643
203,201807,Org2,product_A,0,28.34083432,1,-99000792,R,0,1167,e,_,3,U,76,598,906,14,62,1,60,2,3,0,672
204,201812,Org2,product_B,1,1.17956953,1,42,R,8,1000,f,N,2,N,90.90000057,620,1208,-99000784,-99000712,1,56,10,1,0,671
205,201808,Org1,product_B,-2,1.00692511,1,24,R,0,1000,y,F,3,N,93.40000057,551,407,-99000784,100,0,83,1,4,0,614
206,201905,Org1,product_B,0,32.62038995,1,-99000792,H,0,2000,f,_,0,N,96.40000057,585,2206,-99000784,27,4,44,2,12,0,562
207,201811,Org2,product_B,1,1.00692511,1,55,H,26,1070,b,F,3,U,83.90000916,644,109,24,-99000672,0,100,-99000576,5,0,677
208,201902,Org1,product_B,-2,1.00692511,1,28,H,3,7500,b,N,2,U,100,638,604,-99000784,48,0,100,-99000576,13,1,694
209,201809,Org2,product_A,1,1.15538911,1,38,H,11,2600,g,N,3,U,87.40000057,731,1003,24,56,0,50,22,4,0,730
210,201807,Org1,product_B,0,28.34083432,1,25,R,0,1668,p,N,2,N,86.5,720,601,2,62,0,100,-99000576,2,0,755
211,201905,Org2,product_B,1,1.17956953,1,42,H,16,3200,r,N,3,U,75.80000305,536,306,2,100,0,50,1,2,4,665
212,201903,Org2,product_B,1,0.55237271,1,46,P,1,2641,g,N,3,N,94.5,719,606,19,12,0,71,23,3,0,752
213,201809,Org1,product_A,-2,1.00692511,1,73,Q,3,1354,s,F,3,U,86.5,721,2207,-99000784,-99000672,0,67,-99000576,0,-99000672,692
214,201906,Org2,product_A,0,28.34083432,1,53,Q,26,1750,e,N,3,N,94.10000038,713,1903,-99000784,73,0,100,-99000576,3,0,765
215,201810,Org1,product_B,1,1.00692511,1,25,R,1,2400,y,_,3,N,90.90000057,561,402,-99000784,74,0,67,4,0,-99000672,711
216,201811,Org1,product_A,-2,1.00692511,1,21,P,21,2000,b,M,2,N,83.90000916,661,9,-99000784,-99000672,0,100,-99000576,3,0,723
217,201903,Org1,product_A,1,1.00692511,1,23,R,1,1400,"",F,1,N,86.5,633,409,-99000784,45,0,100,-99000576,8,0,603
218,201904,Org1,product_A,0,49.26268987,1,27,P,15,1400,b,N,3,N,89.5,623,605,1,40,0,43,13,6,1,729
219,201810,Org1,product_A,0,49.80183163,1,47,R,0,1200,y,N,2,U,84.30000019,584,600,-99000784,61,0,95,5,2,0,704
220,201809,Org2,product_A,1,1.00692511,1,30,R,3,1750,k,N,3,N,81,623,302,1,80,1,75,30,2,0,698
221,201901,Org2,product_A,-2,1.00692511,1,28,H,29,1257,"",N,3,N,86.30000019,626,408,32,-99000672,0,33,33,8,0,580
222,201812,Org1,product_A,0,28.34083432,1,24,R,0,2167,b,N,3,N,88,642,102,-99000784,-99000672,0,100,-99000576,4,0,695
223,201901,Org1,product_B,1,1.00692511,1,23,R,1,1833,g,N,3,U,76.1000061,649,6,33,-99000712,0,100,-99000576,13,0,641
224,201906,Org2,product_A,1,0.30415279,0,34,H,4,2600,"",M,3,N,95.30000019,691,1511,31,54,1,72,29,1,0,
225,201809,Org2,product_A,-2,1.00692511,1,47,R,0,2191,"",N,3,N,84,572,1102,8,26,0,50,2,6,0,636
226,201807,Org1,product_B,0,49.24622844,1,36,H,3,1800,o,N,2,N,73,632,1510,-99000784,0,1,91,4,12,0,707
227,201807,Org1,product_A,1,0.35312051,1,42,H,5,1000,o,F,3,N,84.30000019,711,3309,28,0,0,100,-99000576,1,2,753
228,201906,Org1,product_A,0,28.34083432,1,39,H,12,3500,y,M,3,N,92,681,1504,29,29,0,100,-99000576,0,-99000672,784
229,201905,Org1,product_A,-2,1.00692511,0,31,R,0,3000,f,F,0,N,85,620,702,-99000784,-99000672,1,29,28,4,0,
230,201905,Org1,product_B,1,2.69108387,1,24,R,1,2400,b,N,3,U,90.60000038,656,306,-99000784,87,0,100,-99000576,1,0,715
231,201810,Org1,product_A,-2,24.6268722,1,30,R,1,2500,f,M,3,U,90.5,470,310,3,94,3,44,1,4,0,615
232,201807,Org2,product_B,1,1.17956953,1,23,R,6,2859,y,N,3,N,72.5,602,209,9,80,0,80,-99000712,1,0,706
233,201812,Org1,product_A,-2,1.00692511,1,54,H,10,4750,b,M,3,N,92.40000057,668,406,-99000784,9,0,100,-99000576,18,0,731
234,201903,Org1,product_A,-2,1.00692511,0,19,P,10,1100,y,N,2,U,87.90000057,607,102,-99000784,30,0,100,-99000576,5,0,
235,201901,Org1,product_B,-2,1.00692511,1,23,R,1,1833,g,N,3,U,76.1000061,649,6,33,-99000712,0,100,-99000576,13,0,641
236,201901,Org1,product_A,-2,1.00692511,1,45,R,3,2500,s,N,0,U,97,597,811,-99000784,23,2,58,0,3,0,603
237,201810,Org1,product_B,1,6.14551852,1,24,H,3,1264,f,N,2,N,80.40000916,622,501,-99000784,168,0,57,3,6,0,654
238,201903,Org2,product_A,-2,1.00692511,0,33,H,33,1850,g,N,1,N,86.80000019,646,311,-99000784,78,0,100,-99000576,8,0,
239,201901,Org1,product_A,-2,4.10741031,1,33,R,14,1492,y,F,3,U,79.90000916,634,1207,-99000784,43,1,29,1,3,0,741
240,201903,Org1,product_A,-2,17.16858116,1,24,P,24,1350,f,F,0,N,93.20000076,612,507,-99000784,0,2,73,4,7,0,592
241,201906,Org1,product_A,-2,1.00692511,0,29,R,0,10000,"",N,3,N,100,652,509,-99000784,88,0,100,-99000576,-99000648,-99000648,
242,201902,Org1,product_B,0,28.34083432,1,50,H,2,1000,f,N,3,U,81,655,1807,1,92,0,100,-99000576,5,1,698
243,201906,Org2,product_A,1,1.00692511,1,57,H,30,1140,y,_,0,U,90.30000019,605,202,2,-99000672,0,100,-99000576,4,0,602
244,201811,Org2,product_A,1,1.85985909,1,24,Q,2,1800,b,N,3,N,91.70000076,612,500,-99000784,115,0,78,7,5,0,672
245,201810,Org2,product_A,1,2.89369326,1,20,H,1,1700,w,N,3,U,81.90000916,709,207,-99000784,13,0,100,-99000576,9,0,689
246,201811,Org1,product_B,-2,1.00692511,1,52,H,18,1878,g,F,3,N,91.80000019,622,207,-99000784,-99000672,0,0,4,0,-99000672,664
247,201808,Org1,product_B,-2,1.07489992,0,30,H,1,3518,f,M,3,N,87.70000076,665,301,-99000784,34,0,100,-99000576,9,0,
248,201807,Org2,product_B,0,45.17702692,1,51,H,10,2833,b,M,2,N,96.20000076,626,1600,10,80,1,58,19,12,0,647
249,201812,Org1,product_B,-2,1.00692511,1,35,H,9,1900,p,N,1,N,79.80000305,668,502,5,-99000672,0,100,-99000576,6,0,696
250,201811,Org2,product_A,-2,1.00692511,1,36,H,8,1290,b,F,0,U,81.6000061,661,9,1,-99000672,0,100,-99000576,1,0,700
251,201811,Org1,product_A,1,1.00692511,1,53,H,12,1950,y,F,3,N,85.70000076,689,811,-99000784,48,0,100,-99000576,7,0,756
252,201808,Org1,product_A,1,1.24942755,1,51,H,6,7000,b,M,2,U,76,620,601,2,49,4,33,5,2,0,754
253,201809,Org2,product_A,0,48.08270146,1,36,H,-99000784,2450,f,M,3,N,90.5,670,709,49,-99000672,0,100,-99000576,4,0,695
254,201903,Org1,product_B,1,1.17956953,1,55,H,4,5300,y,N,3,U,90.90000057,613,11,-99000784,95,0,100,-99000576,20,0,625
255,201903,Org1,product_A,0,28.34083432,1,24,H,24,3052,y,_,2,N,90.40000057,672,304,-99000784,68,0,100,-99000576,2,0,737
256,201902,Org1,product_B,-2,49.34932775,1,36,H,1,1832,b,_,2,N,78.30000305,,404,-99000784,-99000672,0,-99000712,-99000576,1,0,734
257,201906,Org2,product_B,-2,1.00692511,1,27,R,2,1000,g,F,3,U,83.20001221,601,1007,1,-99000672,3,57,33,2,1,645
258,201906,Org2,product_B,1,1.00692511,1,31,H,3,1083,h,N,3,N,85.70000076,586,303,-99000784,-99000672,0,100,-99000576,6,0,671
259,201902,Org1,product_B,-2,1.00692511,1,24,R,2,2300,r,_,1,U,91.90000057,643,202,5,69,0,100,-99000576,8,0,666
260,201901,Org1,product_A,-2,1.00692511,1,53,H,17,1380,b,_,3,N,79.90000916,608,705,5,90,1,73,14,5,0,682
261,201812,Org1,product_A,0,50.28804477,1,-99000792,P,16,1750,p,N,3,N,76.40000916,713,511,-99000784,27,0,93,-99000576,3,0,744
262,201812,Org2,product_A,-2,1.00692511,1,28,H,2,2500,g,N,3,N,85.30000019,649,503,39,83,0,78,44,4,0,689
263,201807,Org1,product_A,-2,1.00692511,1,29,H,6,1250,g,_,3,N,75.6000061,672,910,-99000784,100,0,100,58,9,0,717
264,201902,Org1,product_B,0,28.34083432,1,42,H,4,6666,y,N,3,N,70.90000916,661,904,3,45,0,89,13,1,0,813
265,201901,Org1,product_A,-2,19.67384318,1,30,H,2,1456,g,F,0,N,101.1999998,646,608,-99000784,-99000672,0,100,-99000576,11,0,596
266,201903,Org1,product_B,1,1.00692511,1,41,H,18,900,w,N,2,U,93.80000019,507,400,-99000784,89,0,40,1,5,0,586
267,201902,Org1,product_A,1,2.61251929,1,26,R,0,6633,b,M,2,N,97.10000038,,0,11,-99000672,0,-99000712,-99000576,2,0,693
268,201810,Org2,product_A,0,49.86706186,1,40,H,3,5917,b,N,3,U,80.90000916,602,409,26,68,0,84,9,4,0,679
269,201902,Org2,product_B,0,47.25414592,1,31,R,3,1500,w,N,2,N,77.40000916,607,803,1,90,8,0,1,2,0,666
270,201905,Org2,product_B,1,30.37807291,1,20,P,20,1500,u,F,0,N,91.60000038,572,108,2,93,0,100,-99000576,5,0,549
271,201906,Org2,product_A,1,1.00692511,1,40,H,2,4500,f,N,0,N,100,650,1710,-99000784,65,3,70,25,4,1,670
272,201905,Org1,product_B,1,3.7523443,1,38,H,7,3483,y,M,2,N,88.20000076,639,1006,5,80,2,50,18,4,0,727
273,201808,Org1,product_A,0,28.34083432,1,33,P,2,1831,g,F,3,U,78.6000061,554,902,2,48,2,68,3,3,0,668
274,201810,Org1,product_B,-2,3.25263104,1,21,R,3,833,y,N,3,U,66.90000916,,6,13,-99000672,0,-99000712,-99000576,6,0,696
275,201906,Org1,product_B,-2,0.93219512,1,27,R,0,2500,g,N,3,N,86.10000038,676,311,-99000784,75,0,100,-99000576,4,0,730
276,201903,Org2,product_B,-2,1.00692511,1,33,P,32,1120,w,N,0,U,100,587,608,26,-99000712,1,40,3,4,2,579
277,201812,Org2,product_B,0,50.11849181,1,56,H,13,2524,"",B,3,N,94.60000038,673,1500,2,11,0,100,-99000576,7,0,675
278,201807,Org2,product_B,-2,1.00692511,1,24,R,3,1500,y,F,1,N,90.60000038,606,504,38,41,0,67,12,5,0,634
279,201905,Org2,product_B,1,1.00692511,1,24,R,0,3085,s,F,3,U,88,603,500,3,26,2,86,2,8,0,616
280,201901,Org1,product_B,0,44.21403138,1,33,H,7,6640,y,M,2,N,90,509,611,2,82,0,60,1,8,0,640
281,201901,Org2,product_A,0,42.72721316,0,43,H,8,1417,w,M,2,U,84.10000038,625,708,-99000784,-99000672,0,33,22,8,0,
282,201808,Org1,product_B,1,1.00692511,1,31,H,5,1200,g,F,2,N,91.80000019,635,909,-99000784,83,0,100,-99000576,5,0,670
283,201905,Org1,product_B,-2,2.26170047,1,30,M,4,1675,f,B,3,N,95.5,638,1001,-99000784,68,1,79,25,3,0,710
284,201807,Org1,product_A,0,50.26814963,1,47,H,5,4250,y,N,2,N,81.90000916,670,1809,-99000784,37,0,92,7,1,1,781
285,201905,Org1,product_A,-2,9.26327994,1,23,H,0,3294,w,N,3,N,82.90000916,633,205,52,43,0,100,20,14,0,675
286,201901,Org1,product_A,1,1.41668355,1,26,H,0,2925,y,B,2,N,77,619,907,29,117,1,76,10,0,6,682
287,201812,Org1,product_A,1,6.5742645,1,24,R,0,1440,"",N,3,U,98.60000038,639,401,12,-99000672,0,100,-99000576,2,0,612
288,201807,Org2,product_A,-2,1.00692511,0,28,P,5,1000,g,N,0,N,82.20001221,603,408,2,87,0,83,-99000712,5,0,
289,201904,Org1,product_B,-2,0.96898759,1,45,H,28,1000,w,M,3,U,84.5,644,2811,-99000784,56,0,64,3,6,0,723
290,201811,Org2,product_A,-2,3.28242547,1,-99000792,M,3,1150,u,N,3,U,66.6000061,588,510,31,-99000672,2,17,8,4,0,609
291,201904,Org1,product_A,0,28.34083432,1,45,R,10,900,e,N,2,U,78.20001221,677,1506,-99000784,18,0,56,9,5,0,754
292,201903,Org2,product_A,0,28.34083432,1,41,R,3,3300,k,N,3,U,72.20001221,636,1705,2,19,4,58,5,0,-99000672,751
293,201901,Org1,product_A,0,47.41401617,1,48,H,10,1160,w,N,2,U,90.40000057,678,1001,-99000784,0,0,71,24,9,0,656
294,201905,Org1,product_A,0,28.34083432,1,49,H,21,4200,g,M,3,U,48.80000305,,711,-99000784,-99000672,1,20,69,1,0,737
295,201809,Org2,product_B,-2,1.00692511,0,29,R,3,1200,p,N,2,N,83.70001221,626,107,-99000784,96,0,100,-99000576,5,0,
296,201905,Org1,product_A,1,3.39199938,1,27,P,6,1541,y,M,2,U,74.6000061,555,705,48,119,3,62,2,4,0,644
297,201906,Org1,product_B,-2,1.00692511,0,20,H,0,1299,p,N,3,N,89,674,108,-99000784,-99000672,0,100,-99000576,3,0,
298,201905,Org1,product_A,-2,1.00692511,1,41,H,1,900,f,N,2,U,79,550,406,18,-99000672,0,60,3,7,2,602
299,201906,Org1,product_B,0,40.30287881,1,43,R,2,1417,w,N,0,N,61.80000305,506,1003,3,100,6,0,1,6,0,596
300,201906,Org1,product_B,-2,1.00692511,1,19,R,1,1000,b,N,3,U,81.90000916,,6,-99000784,-99000672,0,-99000712,-99000576,1,1,681
301,201901,Org1,product_A,0,28.34083432,1,46,H,13,1200,f,N,3,U,80.40000916,700,1008,3,32,0,83,72,2,0,736
302,201904,Org1,product_B,0,28.34083432,1,26,R,1,1320,b,M,3,N,91,702,704,14,23,0,92,48,4,0,772
303,201903,Org1,product_B,-2,1.17956953,1,43,H,13,1500,e,B,3,N,83.70001221,658,909,-99000784,29,1,67,15,8,0,743
304,201903,Org1,product_A,0,28.34083432,1,50,H,2,2000,r,N,3,U,56.30000305,787,1703,71,0,0,100,-99000576,0,14,766
305,201808,Org2,product_B,0,28.34083432,1,33,H,6,4817,g,M,3,U,80.6000061,665,1103,-99000784,-99000672,0,100,-99000576,5,0,720
306,201904,Org2,product_B,0,28.34083432,1,24,R,0,2899,b,N,3,N,92.40000057,730,311,28,22,0,100,-99000576,7,0,739
307,201904,Org1,product_A,1,8.17799602,1,30,H,0,2000,f,F,3,U,64.5,610,1005,16,-99000672,3,75,4,10,0,636
308,201807,Org1,product_A,0,28.10404049,0,21,H,0,2100,w,N,0,U,74.5,605,200,2,77,0,100,-99000576,14,0,
309,201905,Org2,product_A,0,28.34083432,1,55,H,15,5000,g,M,3,N,93.90000057,726,1004,-99000784,11,0,88,42,2,0,777
310,201902,Org2,product_B,0,46.0159915,1,40,H,16,2833,f,M,2,N,100,512,1201,13,78,1,87,1,4,0,653
311,201904,Org1,product_A,-2,14.20288357,1,25,M,0,1600,s,N,2,N,91.5,,110,40,-99000672,0,-99000712,-99000576,8,0,611
312,201906,Org1,product_B,1,0.97944594,1,22,R,0,2190,y,N,3,N,87.5,627,205,18,41,0,86,12,4,0,710
313,201809,Org1,product_B,0,28.34083432,1,25,Q,2,2883,b,N,3,N,90.60000038,732,308,2,58,0,100,-99000576,1,0,786
314,201901,Org1,product_A,-2,1.17956953,1,62,H,10,3500,g,N,2,N,89.70000076,714,2901,-99000784,16,0,50,6,3,0,750
315,201905,Org1,product_B,-2,1.00692511,1,43,H,43,1150,y,F,3,U,82.90000916,613,706,81,92,0,85,11,3,0,657
316,201903,Org1,product_B,0,49.66641283,1,45,H,28,1000,w,M,3,U,84.5,644,2811,1,56,0,64,3,6,0,735
317,201904,Org1,product_A,-2,0.79237466,1,26,H,5,1787,f,M,3,U,87.60000038,635,410,13,57,0,100,-99000576,6,0,706
318,201902,Org1,product_B,-2,1.17956953,1,30,H,5,2000,f,F,3,N,92.30000019,656,1501,30,-99000672,0,100,-99000576,6,0,658
319,201906,Org1,product_A,0,28.34083432,1,31,R,0,2000,p,N,3,N,43.30000305,726,408,-99000784,21,0,100,-99000576,4,0,796
320,201812,Org1,product_A,1,1.00692511,1,29,R,3,1342,g,N,2,N,82.20001221,550,700,-99000784,54,2,80,1,6,0,668
321,201807,Org2,product_B,0,20.11672232,0,21,P,21,2125,r,N,3,U,82.80000305,551,110,-99000784,92,1,62,1,27,0,
322,201807,Org2,product_B,0,28.34083432,1,23,P,10,917,h,N,3,U,90.70000076,689,410,-99000784,97,0,100,-99000576,2,0,708
323,201902,Org1,product_A,1,1.89779364,1,28,R,1,3260,w,M,3,U,90.30000019,651,401,9,87,0,100,-99000576,4,0,692
324,201808,Org1,product_A,1,1.00692511,1,29,H,0,1240,y,_,3,N,86.90000057,,-99000640,30,-99000640,0,-99000640,-99000640,-99000640,-99000640,715
325,201809,Org1,product_B,1,1.00692511,1,23,R,0,2300,"",_,3,N,87.60000038,691,305,4,-99000576,0,100,-99000576,3,0,653
326,201809,Org2,product_A,0,28.34083432,1,23,R,3,1342,b,N,3,N,84.90000057,695,304,11,1,0,100,-99000576,2,3,746
327,201811,Org2,product_A,1,3.6927428,0,29,P,0,1128,g,M,3,N,100,665,102,0,-99000672,0,100,-99000576,2,0,
328,201906,Org2,product_B,1,1.00692511,1,26,R,0,2000,f,F,2,N,84.40000057,621,203,-99000784,75,0,100,-99000576,8,0,660
329,201812,Org1,product_B,-2,7.12534683,1,26,R,2,1579,w,N,2,U,88.10000038,,309,6,-99000672,1,0,21,2,0,633
330,201807,Org1,product_A,-2,1.18000478,1,20,R,0,1650,f,N,3,N,85,681,200,71,39,0,100,-99000576,4,0,686
331,201902,Org1,product_A,-2,6.0171696,1,33,H,5,2500,w,N,2,N,91.40000057,633,409,10,73,0,67,24,8,0,672
332,201902,Org2,product_A,-2,24.39260213,1,23,R,0,860,g,_,2,N,100,537,404,33,63,3,33,1,20,0,584
333,201906,Org2,product_B,-2,1.00692511,1,23,M,3,2329,e,N,3,N,78.40000916,,102,-99000784,-99000672,0,-99000712,-99000576,7,0,704
334,201810,Org1,product_A,-2,1.00692511,1,25,H,3,3500,p,F,3,N,94.70000076,587,309,-99000784,80,0,94,36,8,0,628
335,201904,Org1,product_B,-2,1.17956953,1,20,P,16,950,"",N,3,N,88.20000076,639,6,-99000784,-99000672,0,100,-99000576,3,0,592
336,201812,Org1,product_A,0,46.88960509,1,38,R,0,1500,b,N,3,U,81.90000916,586,105,-99000784,47,0,100,-99000576,4,0,729
337,201901,Org2,product_B,0,49.97218228,0,-99000792,H,3,2700,b,N,2,U,100,628,2009,-99000784,39,2,65,5,1,0,
338,201808,Org1,product_A,1,1.00692511,1,68,H,5,2066,f,M,3,U,81,654,2407,-99000784,53,0,100,-99000576,2,0,745
339,201902,Org1,product_A,-2,1.00692511,1,37,P,1,1291,s,N,2,U,85.40000057,651,407,1,-99000672,0,67,-99000712,2,0,688
340,201901,Org2,product_A,-2,1.00692511,1,21,H,0,1127,u,B,2,U,74.70001221,619,201,-99000784,-99000672,0,100,-99000576,11,0,582
341,201812,Org2,product_B,-2,1.43979974,1,33,H,1,3500,y,N,3,N,96.60000038,645,807,3,93,1,92,29,0,7,719
342,201903,Org2,product_A,-2,1.00692511,0,42,R,0,1200,"",F,0,N,79.70001221,543,800,-99000784,52,3,50,1,5,0,
343,201902,Org2,product_B,1,7.30711175,1,32,H,6,2750,w,M,2,N,100,591,205,-99000784,60,0,50,5,11,0,637
344,201901,Org1,product_A,1,19.67384318,1,30,H,2,1456,g,F,0,N,101.1999998,646,608,-99000784,-99000672,0,100,-99000576,11,0,596
345,201810,Org1,product_A,0,49.33619658,1,35,P,4,1333,b,M,3,N,88.10000038,685,802,-99000784,-99000672,0,100,-99000576,4,0,751
346,201808,Org2,product_B,-2,1.00692511,1,36,P,10,1900,g,_,0,U,86.5,664,1204,14,90,0,55,55,4,0,654
347,201906,Org1,product_A,0,49.38992378,1,46,M,6,1866,f,N,3,N,74.5,661,810,-99000784,-99000672,0,100,-99000576,3,0,717
348,201809,Org2,product_A,0,46.19674298,1,22,P,3,1005,b,M,3,U,79.80000305,629,104,25,-99000672,0,100,-99000576,12,0,629
349,201906,Org1,product_B,1,1.00692511,1,52,R,0,3400,g,B,3,N,100,532,509,-99000784,94,0,56,2,3,0,616
350,201903,Org1,product_A,-2,1.00692511,0,20,R,1,1000,f,N,2,U,88.40000057,583,7,7,-99000672,0,100,-99000576,3,0,
351,201812,Org1,product_B,-2,1.00692511,1,22,R,0,4000,"",N,3,U,89.40000057,670,200,-99000784,-99000672,0,100,-99000576,5,0,605
352,201808,Org2,product_A,1,1.00692511,1,35,H,12,4000,r,M,3,N,89.20000076,617,1503,-99000784,100,0,88,1,2,0,724
353,201903,Org1,product_B,-2,1.17956953,1,27,H,6,2400,g,M,2,N,85,583,605,-99000784,100,2,56,2,10,2,626
354,201901,Org2,product_A,0,28.34083432,1,53,H,0,2550,f,N,3,N,61.70001221,698,601,8,72,0,100,-99000576,2,0,769
355,201807,Org1,product_A,1,6.80052033,1,34,R,0,1400,k,M,1,U,86.30000019,638,202,-99000784,-99000672,0,50,-99000576,6,0,637
356,201812,Org1,product_B,0,28.34083432,1,65,R,12,2025,y,N,3,N,83.30000305,700,1201,-99000784,69,0,100,-99000576,2,0,782
357,201901,Org2,product_A,1,4.86753727,1,44,R,13,1750,w,M,2,N,53.30000305,562,803,-99000784,33,10,12,0,10,0,692
358,201901,Org1,product_B,1,1.00692511,1,24,R,0,3000,y,N,2,N,97.70000076,613,302,9,-99000672,0,100,-99000576,6,0,654
359,201906,Org1,product_B,-2,4.64805842,1,53,R,0,12500,g,N,3,N,79.40000916,558,2105,8,42,14,60,1,4,0,678
360,201904,Org2,product_B,-2,0.49511564,1,26,P,20,2083,w,N,2,N,61.40000916,764,403,1,0,0,100,-99000576,2,0,754
361,201906,Org1,product_A,-2,1.00692511,1,36,H,3,2000,g,F,1,N,69.90000916,601,7,-99000784,-99000672,0,75,2,2,0,654
362,201904,Org2,product_A,-2,1.00692511,1,39,H,4,3000,g,M,3,U,86.40000057,668,1502,54,68,0,86,66,0,-99000672,748
363,201812,Org2,product_B,1,31.76607619,0,59,H,5,1300,w,F,1,U,90.30000019,515,703,79,100,2,54,0,2,1,
364,201811,Org1,product_A,0,28.34083432,1,66,H,3,1969,p,N,3,N,96.40000057,721,1005,14,22,0,94,38,7,0,758
365,201905,Org1,product_B,0,28.34083432,0,23,H,1,3965,r,B,3,N,85.90000057,579,406,5,50,0,50,2,4,0,
366,201902,Org1,product_A,0,34.07786976,1,34,Q,2,1300,y,N,2,U,88.30000019,573,1307,6,83,3,79,2,12,0,610
367,201807,Org2,product_B,0,28.34083432,1,-99000792,R,3,2900,o,N,3,N,84.20000076,652,210,1,55,0,100,-99000576,5,1,739
368,201811,Org2,product_A,-2,1.00692511,1,32,R,0,1112,f,N,1,N,84.60000038,,5,4,-99000672,0,-99000712,-99000576,2,0,651
369,201906,Org2,product_B,-2,1.00692511,1,22,P,14,1690,e,N,3,U,76.30000305,580,101,-99000784,-99000672,0,67,10,9,0,645
370,201807,Org2,product_A,-2,1.00692511,1,27,R,0,1100,g,N,2,N,82.6000061,643,302,-99000784,78,0,100,-99000576,7,0,721
371,201906,Org1,product_A,0,38.97544104,1,30,R,0,1700,b,M,2,N,96.30000019,540,304,-99000784,87,0,78,5,10,0,621
372,201812,Org2,product_B,0,28.34083432,1,44,H,6,12500,g,N,3,N,75.5,690,1710,-99000784,81,0,100,-99000576,7,0,733
373,201811,Org2,product_B,0,33.82777188,1,26,R,0,1400,w,N,3,U,85.70000076,587,704,4,80,0,0,2,16,0,591
374,201811,Org2,product_A,-2,22.26027456,1,26,R,0,1400,w,N,3,U,85.70000076,587,704,-99000784,80,0,0,2,16,0,593
375,201902,Org2,product_A,1,1.00692511,1,38,R,3,2500,"",_,2,N,90.20000076,687,808,-99000784,23,0,83,-99000712,2,0,687
376,201901,Org2,product_B,1,1.00692511,1,39,H,3,1275,h,N,2,N,98.80000019,633,501,-99000784,-99000672,0,100,-99000576,7,0,701
377,201811,Org2,product_A,-2,12.10428362,1,22,R,2,1500,f,M,2,N,96.30000019,,108,-99000784,-99000672,0,100,-99000576,14,0,614
378,201808,Org2,product_B,-2,1.30136502,1,29,H,3,3033,k,M,2,N,88.60000038,633,510,7,59,0,46,10,7,0,712
379,201808,Org1,product_B,0,28.34083432,1,23,P,0,1800,k,F,3,N,91.10000038,642,601,5,81,0,63,31,5,0,651
380,201809,Org1,product_B,0,28.34083432,1,42,H,21,3197,r,N,3,N,74.5,634,1110,-99000784,72,2,36,7,2,0,781
381,201901,Org1,product_B,1,1.00692511,1,30,R,0,2000,k,N,1,N,100,655,504,49,-99000712,1,80,28,0,-99000672,667
382,201902,Org2,product_A,1,5.67494258,0,21,P,12,1100,f,N,3,N,86.30000019,647,111,-99000784,58,2,64,10,6,0,
383,201901,Org2,product_B,-2,1.00692511,1,20,R,0,1280,f,_,3,N,80.1000061,,4,-99000784,-99000672,0,-99000712,-99000576,5,0,646
384,201905,Org2,product_B,0,28.34083432,1,39,H,14,4150,b,M,3,N,90.20000076,635,802,1,69,0,100,-99000576,6,0,768
385,201903,Org2,product_B,1,1.17956953,1,21,P,21,1700,"",F,3,U,87.20000076,731,907,15,39,0,100,-99000576,9,0,632
386,201905,Org2,product_A,0,28.34083432,1,50,H,24,1300,b,N,3,U,47.70001221,764,802,-99000784,45,0,100,-99000576,0,6,805
387,201901,Org2,product_A,0,22.85971049,1,34,H,4,2496,s,F,3,U,84.70000076,559,608,60,98,3,65,11,10,0,544
388,201808,Org2,product_B,1,1.01134355,1,51,H,10,3700,y,B,3,N,84.80000019,691,409,7,100,0,100,-99000576,3,0,725
389,201810,Org2,product_B,-2,2.63333603,1,22,H,2,3293,g,M,0,U,86.20000076,640,1208,1,58,0,33,2,6,0,667
390,201905,Org2,product_A,0,49.07396274,1,22,H,5,1860,f,N,3,U,88.20000076,606,211,-99000784,70,0,100,-99000576,7,0,629
391,201808,Org1,product_B,0,41.417391,1,19,M,1,1000,w,N,3,N,97.30000019,618,11,5,-99000672,0,100,-99000576,5,0,618
392,201901,Org1,product_A,0,50.18979704,1,27,R,2,616,p,N,3,U,86.70000076,743,305,-99000784,7,0,100,-99000576,2,0,737
393,201904,Org1,product_B,-2,4.78707337,1,22,Q,3,850,w,N,0,U,86.40000057,652,105,3,66,0,100,-99000576,5,0,636
394,201808,Org1,product_B,1,1.00692511,1,24,H,2,1608,"",N,3,N,87.80000019,595,506,-99000784,50,0,71,17,10,0,570
